his work is displayed in the Museum of Modern Art in Yerevan .	displayed	exhibited	shown	presented	seen	placed	showcased	featured	on display	exposed	represented
he was a prolific discoverer of asteroids , discovering 122 in all , from 136 Austria in 1874 to 1073 Gellivara in 1923 .	discovering	finding	recording	recognizing	seeing	exploring	detailing	identifying		detecting	receiving
males usually weigh about 500 lbs , but very large & old specimens can reach up to 2000 lbs .	specimens	individuals	characters	parts	objects	things	specimen	types	evidence	elements	species
it was used to signify those who appreciated Austen in the " wrong " way and the term , according to Lynch , is " now used almost exclusively about and against other people " .	signify	mark	denote	show	reflect	prove	represent	indicate	define	reward	confirm
a committee of the institute appoints the laureates for the Nobel Prize in Physiology or Medicine .	laureates	winners	victims	prize winners	finalists	victors	leaders	winning	winner	champions	recipients
Montgomery County of the U.S. state of Maryland is situated just north of Washington , D.C. and southwest of Baltimore .	situated	located	placed	set	positioned	sited	centrally located	location	inside		near
this spelling was later corrupted to Ouisconsin by other French explorers , and over time this version became the French name for both the Wisconsin River and the surrounding lands .	version	form	alteration	translation	revision	addition	conversion	change	type	modification	style
several people required rescue assistance , and in Comal County a car accident caused three fatalities .	caused	led to	created	led	sparked	made	generated	triggered	produced	has	brought
Schigolch removes the body while Geschwitz contemplates suicide , an idea she gives up when she realizes that Lulu will not be moved by it .	removes	moves	takes out	takes away	takes off	removing	cuts off	gets rid of	disconnects	eliminates	disassembles
Anti-tank dogs were dogs taught to carry explosives to tanks , armored vehicles and other military targets .	targets	objects	places	areas	points	victims	locations	things	sites	object	combatants
a historic organ was installed in it by the Austrian firm Rieger , in 1907 .	installed	placed	set up	put	fixed	built	set	fitted	inserted	mounted	configured
the birthday cake is traditionally highly decorated , and typically covered with lit candles when presented , the number of candles signifying the age of the celebrant .	traditionally	usually	typically	historically	always	habitually	often	customarily	uniquely	very	mostly
he secured a top post at the Vienna State Opera in 1943 , eventually becoming music director .	secured	earned	gained	got	claimed	won	bought	obtained	reached	landed	attained
the family - mother , father , old woman , young man , baby , and dog - are attempting to eat pieces of metal , such as chains , bicycle handlebars , and rifles .	attempting	trying	doing	tried	trying to	wanting	fighting	seeking	eating	tending	willing
in Wales , four Church of England dioceses were disestablished in 1920 , becoming separated from the Church of England in the process and subsequently becoming the Church in Wales .	separated	divided	distinguished	cut off	removed	broken off	abandoned	divorced	apart	distinct	detached
in the 19th century and the first part of the 20th , baseball shoes were commonly black in color .	commonly	common	mostly	usually	very	often	typically	usual	normally	frequently	generally
Hydrostatic equilibrium occurs when compression due to gravity is balanced by a pressure gradient which creates a pressure gradient force in the opposite direction .	compression	tension	contraction	deformation	pressure	depression	decompression	force	density	expansion	dispression
the True Cross is the name for physical remnants which , by a Christian tradition , are believed to be from the cross upon which Jesus was crucified .	remnants	remains	scraps	scratches	relics	parts	pieces	bones	debris	objects	trash
seafloor spreading occurs at mid-ocean ridges , where new oceanic crust is formed through volcanic activity and then gradually moves away from the ridge .	gradually	progressively	continuously	relatively	slowly	continually	very slowly	manually	eventually	step by step	deliberately
in 1887 the school relocated to the East Lake community of Birmingham .	relocated	moved	located	shifted	went	migrated	was relocated	came	was moved	changed	settled
some Han Chinese believe they share common ancestors , mythically ascribed to the patriarchs Yellow Emperor and Yan Emperor , some thousands of years ago .	mythically	mysteriously	truly	falsely	untruthfully	religiously	really	fictionally	fantastically	believably	truthfully
Simms works alongside co-host and designer Daniel Kucan to redecorate a room of a home in just two days and with only $ 2,500 .	redecorate	remodel	decorate	renovate	redesign	update	change	upgrade	makeover	refresh	fix
Pikachu is among the most recognizable Pokmon , largely because a Pikachu is a central character in the Pokmon anime series . Pikachu is widely considered the most popular Pokmon , is regarded as the official mascot of the Pokmon franchise , and has become an icon of Japanese culture in recent years .	considered	regarded	accepted	known	deemed	believed	respected	seen	held	taken	thought
Harvey became a strong extratropical storm during the night on August 8 and survived another few days before dissipating northwest of the Azores on August 14 .	survived	lived	lasted	made it	stayed	performed	suffered	came through	persisted	bled	became
in response to the weather system , the American National weather Service issued wind watches for the Oregon Coast .	response	reaction	action	responding	reply	respond	reason	intervention	address	responder	respondance
it reached a peak position of number thirty-seven on the billboard Hot Modern Rock tracks chart .	reached	hit	attained	gained	had	arrived	got	landed	reach	held	seen
Pskov is an ancient city located in the north-west of Russia about east from the Estonian border , on the Velikaya River .	located	placed	found	sited	situated	inside	set	near	positioned	in	on
the major scale may predominate the minor scale in Western music because of its unique harmonic properties ; in particular the major third is much stronger in the harmonic series than the minor third .	particular	a particular	specific	special	in particular	certain	separate	one	very particular	individual	a specific
so impressed was Rostropovich with his young pupil that at the end of her study with him , he declared her " the only cellist of the younger generation that could equal and overtake own achievement . 	declared	named	proclaimed	called	pronounced	said	claimed	labelled	exclaimed	described	marked
the marriage was marked from the outset by sexual passion and emotional insensitivity when Tolstoy , on the eve of their marriage , gave her his diaries detailing his extensive sexual past and the fact that one of the serfs on his estate had borne him a son .	outset	beginning	start	offset	onset	initial	inception	very beginning	first	starting	entry
born as Alfons Karg , he was trained as a telecommunications technician , but soon became disenchanted with this profession .	profession	job	career	vocation	work	occupation	business	field	trade	art	industry
some features , however , are reminiscent of the Scout movement .	reminiscent	reminding	reminded	similar	recall	like	reminder	likely	remembering	semble	remind
the Shinto pantheon alone consists of an uncountable number of kami .	consists	contains	comprises	is made up	comes	is	includes	consist	has	represents	comprised
this message earned Saddam a great deal of popularity in many sectors of the Arab world .	sectors	sections	segments	parts	branches	groups	areas	subjects	categories	fields	disciplines
suddenly there was a scattering of fire , which three outfielders caught the brunt ; the centerfield was hit and was captured , left and right field managed to get back to our lines .	managed	worked	coordinated	organized	helped	performed	controlled	led	planned	made	fought
 C158 ( cf ex R145 ) " The Provincial in Councilor the Superior ofthe Delegation in Councilsets the financial competency of local Superiorsand their Councilsand determines which assets can be managed by individualOblates and by local superiors and their Councils .	managed	controlled	handled	owned	executed	maintained	run	monitored	used	held	contained
business development manager strategic alliances This individual will be responsible for coordinating , negotiating , launching , and managing Accuity 's partner relationships .	managing	monitoring	management	supervising	controlling	directing	handling	running	governing	guiding	planning
a married woman retains ownership of any property she brought to the marriage , but the husband has the right to manage the property and to enjoy profits from the property .	manage	control	own	run	handle	administrate	execute	hold	take care	care for	care
we do not need to ask for your specific permission to do these things , as explained below : treatment Partners health care providers will use and share your health information to provide and manage your health care and related services .	manage	control	run	direct	handle	administrate	conduct	provide	take control	supervise
according to a White House press release , al-Taqwa and its affiliates " raise , manage , invest , and distribute funds for al-Qaeda ; provide terrorist supporters with internet service and secure telephone communications ; and arrange for the shipment of weapons .	manage	control	run	direct	organize	command	plan	execute	handle	create	coordinate
that is , if the average person ( say this is 98 % of people ) amasses 10 things , if I manage to acquire 20 things then perhaps my account is not worth twice as much but maybe 10x or 100x as much as average .	manage	plan	organize	control	coordinate	help	work	handle	lead	achieve	direct
there are different types of managed care systems .	managed	controlled	organized	handled	trained	planned	organised	supervised	run	directed	conducted
Saddam Hussein did n't manage to defeat the Iranians .	manage	plan	control	direct	coordinate	lead	handle	do	command	work	execute
the M107 program is managed by the Project Manager Soldier Weapons with engineering support provided by Picatinny 's Armament Research , Development and Engineering Center .	managed	run	controlled	supervised	directed	led	organized	handled	operated	conducted	planned
Rubinstein held the gambit pawn with 4.Bf4 and 7.Qd5 , but his neglect of kingside development was severely punished .	severely	very	heavily	strongly	gravely	extremely	ruthlessly	deadly	seriously	hardly	furiously
this veteran , the oldest pensioner in Great Britain , entered the army in 1758 , and was severely wounded at the battle of Quebec under General Wolfe , in consequence of which he became an out-pensioner of Chelsea Hospital , and continued so for the period of seventy-five years .	severely	very	heavily	extremely	deeply	gravely	much	significantly	further	damaged	really
perhaps the effect of West Nile Virus is sufficient to extinguish endemic birds already severely stressed by habitat losses .	severely	very	extremely	deeply	significantly	strongly	heavy	greatly	heavily	acutely	severe
she looked as severely as she could muster at Draco .	severely	very	strongly	forcefully	firmly	seriously	intensely	extremely	hard	deeply	tensely
a day before he was due to return to the United States Patton was severely injured in a road accident .	severely	very	extremely	deeply	significantly	gravely	much	highly	really	majorly	terribly
use market tools to address environmental issues , such as eliminating subsidies for industries that severely harm the environment , like coal .	severely	very	extremely	seriously	significantly	strongly	gravely	deeply	deliberately	profoundly	really
this picture was severely damaged in the flood of 1913 and has rarely been seen until now .	severely	very	extremely	significantly	deeply	heavily	gravely	much	majorly	intensely	greatly
i was very disappointed when the author did not go into detail about how he regained his faith after having it severely undermined by his early studies in theology at university .	severely	very	strongly	deeply	extremely	significantly	completely	much	substantially	damaged	ever so
we do continue to support research on the differentiation of adult precursor cells into beta cells , but that 's a severely limited field in terms of how successful it has been .	severely	very	extremely	strictly	significantly	highly	deeply	really	quite	considerably	tightly
mutual Funds are so severely conflicted that they will not avail themselves of the alleged benefits of the proposed rule .	severely	very	extremely	deeply	strongly	heavily	gravely	greatly	significantly	much	really
however , the examination will be detailed if the applicant expressly requests it ( for example , at the same time as filing the Demand ) , or if the applicant files amendments and/or arguments ( for example , in response to the International Search Report , with the Demand or in response to a Written Opinion ; see below ) .	examination	interview	interpretation	analysis	question	study	interrogation	inspection	review	inquiry	examen
from the previous examination last week the auto-immune deficiency could also be excluded .	examination	interview	test	study	inspection	review	analysis	checking	question	survey	checkup
readers will appreciate this well-researched examination .	examination	analysis	interview	question	study	interpretation	survey	debate	analyse	inquiry	studies
as well , he will continue his examination of the transatlantic connections that fuelled the slave trade .	examination	study	analysis	review	interpretation	interview	questioning	evaluation	understanding	studies	discussion
the US ranks 37th in a World Health Organization examination of the world 's health care systems .	examination	analysis	study	review	interview	inspection	evaluation	interpretation	studies	analyse	scan
40 Among studies that found differences in procedure use in sex-discordant pairings , these differences have been seen largely in sex-specific services such as mammography screening , 25 , 35 , 39 prostate examination , 39 and pelvic examination or Papanicolaou smear testing , 25 , 35 , 39 selected procedures that may have produced differences in use rates because of their sex-specific nature .	examination	inspection
the photograph on the surface does not show a conflict or an irony , but with close examination , the punctum -the element which stands out and punctures the stadium -becomes apparent .	examination	interview	review	analysis	study	observation	questioning	interpretation	look	discussion	studies
examination questions , 1961-1965 Examination Questions , ca 1961-1965 , 30 cm ( c.1 , c.21 ) Examination question papers for various courses arranged alphabetically by subject and session .	examination	exam	interview	testing	test	question	review	examen	study	checking
examination leave also includes the mornings of days in which examinations are held in the afternoon as well as the time spent travelling to and from the examination centre .	examination	interview	testing	exam	review	question	audit	examen	interrogation	audience	test
i was given cardiovascular tests , including treadmill stress tests and ultrasound examinations of my heart , but apparently , things were n't bad enough that I was singled out for consultation .	examinations	inspections	inspection	interviews	examens	checks	evaluations	reviews	study	exams	examination
Galls indeed arise from the stinging of the plant tissues by the ovipositors of female gall wasps , and the egg laid in the plant tissues develops inside the gall into a grub , which eventually emerges full-grown and transformed into a mature gall wasp .	gall	mall	gill	garl	wasp	gil	mal
these include laparoscopic gall bladder surgery and reflux disease surgery , non-cardiac thoracoscopic chest surgery , and certain cardiotomy procedures such as mitral valve repair .	gall	bladder	cell	stomach	full	further	skin	blow	female	outer	benign
 ( Adams , pp.196-9 ) What arrogance and gall it took to write those words and demand that they be spoken by Native tongues .	gall	belief	laugh	awe	smugness	fear	worry	emotion	smile	disgust	swagger
in the case of my gall bladder removal , I was out the next day .	gall	large	bladder	full	small	removal	female	tissue	teeth	feet	feces
even galls that formed on their trunks were eaten .	galls	leaves	branches	stalks	legs	bullets	ribs	twigs	seeds	piles	sheaves
come to my woman 's breasts , And take my milk for gall , you murdering ministers , Wherever in your sightless substances You wait on nature 's mischief !	gall	milk	water	fuel	fill	fat	liquid	full	juice	drink	butter
and the morans have the gall to ruin Beethoven 's 6th in the process , too .	gall	power	soul	taste	spirit	blow	worry	emotion	bright	waste	fluff
Galls indeed arise from the stinging of the plant tissues by the ovipositors of female gall wasps , and the egg laid in the plant tissues develops inside the gall into a grub , which eventually emerges full-grown and transformed into a mature gall wasp .	galls	gall	gills	bills	cells	wasps	eggs	seeds	leaves	gallons	grails
in Boston Magazine 's glowing blurb on Via Matta , it had the extraordinary gall to say this : " via Matta has unquestionably found its niche with Boston 's it crowd .	gall	picture	image	photo	pic	impression	color	view	story	shot	detail
 what is the world to do in the face of these grim predictions ?	grim	hard	dark	tense	tough	scary	stiff	serious	stress	bright	stressful
 He too can only watch in deepening despair as the grim work proceeds . " Looks more like resignation to me , but AudioVision is not interested in letting us make up our own minds . " Finally , the military police carry the crates away for disposal . " No , they just take them away .	grim	hard	dark	tough	rough	tense	gruesome	stiff	horrible	troubled	dreadful
I 'd rather go face down , fast , in a plate of chili at 76 than suffer the grim attenuations of mental decay and wander off this mortal plane at 78 .	grim	hard	tense	painful	bitter	torment	tough	heavy	stress	scary	sharp
Vincent van Gogh in 1880 was a 27-year-old failure : a despised and rejected clergyman in a grim backwater mining town in Belgium .	grim	dark	hard	rough	depressing	tense	tight	wretched	troubled	difficult	stiff
hoarding and saving react with grim vengeance .	grim	bitter	dark	hard	fury	disgust	tough	punishment	tense	anger	savage
 once that grim reality had sunk in , Kubrick 's response was an extraordinary tribute to sellers as an actor : " we ca n't replace him with another actor , we 've got to get an authentic character from life , someone whose acting career is secondary-a real-life cowboy .	grim	dark	hard	tough	rough	tense	real	stiff	scary	sharp	serious
their trip had been a grim struggle with wet pitches , friable rock and bad bolts : they had reached the 1979 limit , but failed to go further .	grim	hard	tense	rough	tough	heavy	stressful	grueling	stiff	painful	dry
i 'm concerned that they 're so grim and angry .	grim	tense	grumpy	angry	nervous	hard	dark	serious	sad	stressful	bitter
 that 's Lawrence Kaplan ' s grim verdict from Baghdad .	grim	hard	tense	dark	stern	tough	strong	rough	fierce	tender	noble
it started out looking pretty grim but we had pretty good rainfall in April and May .	grim	dry	rough	hard	dark	cold	wet	heavy	hot	muddy	tough
due to China 's economic reliance on trade , balance of payments should be the main factor for judging whether the yuan exchange rate is reasonable .	reasonable	acceptable	fair	just	appropriate	normal	rational	useful	good	common	affordable
copyright law already addressed the issue in a much more reasonable manner .	reasonable	rational	considerable	fair	appropriate	sane	acceptable	just	logical	respectable	judicious
 what we require now is the co-operation from the Federal Government to provide a flow of mortgage money through CMHC at reasonable interest rates and to encourage the conventional loans to be channelled into smaller units so that we may have the opportunity of the best housing and building programme in Canada in 1971 .	reasonable	fair	acceptable	appropriate	moderate	good	comfortable	low	normal	respectable	just
for reasonable people , sure that 'll suffice .	reasonable	rational	normal	considerable	acceptable	good	real	meaningful	comfortable	sane	respectable
your objective should be to negotiate a contract type and price ( or estimated fee and cost ) that will result in reasonable contractor risk and provide the contractor with the greatest incentive for efficient and economical contract performance .	reasonable	acceptable	appropriate	fair	moderate	considerable	respectable	normal	comfortable	common	real
and if no exact & safe equilibrium can be introduced , it is more reasonable that a preponderating weight shd . be allowed to the greater interest than to the lesser .	reasonable	acceptable	logical	rational	fair	common	just	normal	wise	good	sane
besides overseeing the operation of PIPEDA and dealing with complaints , I can conduct audits into organizations ' personal information-handling practices , if we have reasonable grounds .	reasonable	good	acceptable	appropriate	common	fair	real	clear	rational	adequate	considerable
the matter of the further evidence may then be heard when the other party has had reasonable opportunity to prepare submissions on the matter .	reasonable	appropriate	considerable	adequate	meaningful	real	good	enough	proper	fair	respectable
this will allow state-licensed health-care providers to utilize safe , non-FDA approved , alternative therapies that have a reasonable expectation of therapeutic gain if the patient has been fully informed about the treatment .	reasonable	acceptable	fair	good	normal	real	appropriate	meaningful	moderate	considerable	realistic
( 2 ) In a civil action under subsection ( a ) of this section , the court , in its discretion , may allow the prevailing party , other than the United States , a reasonable attorney 's fee and costs .	reasonable	appropriate	fair	acceptable	considerable	just	good	moderate
it is relatively simple to find lenses which will maintain reasonably good central resolution the central resolution , but thus far , I have not been able to achieve an edge resolution better than about 0.1 mm with " off the shelf " lenses .	thus	so	as	there	thereby	that	since	this	not	how	unfortunately
the calculation is based on the loan 's original principal , so Fellows who are not recent graduates , and thus have been making loan payments , are treated the same as new graduates .	thus	have	since	thereby	as	because	that	already	had	therefore	recently
thus for example , ophthalmologists will need to know in a given population how many people of a particular age group and/or sex will suffer a retina detachment in the course of a year .	thus	so	thereby	as	that	such	how	this	there	by	which
although he 's pitched 200 innings for the first time since Mike had a girlfriend ( 200 innings being 6 more than any Met has pitched this season thus far ) , Pedro has , again , seemed annoyingly off-balance lately .	thus	so	so far	to date	since	this	now	for	this far	that	up to now
grey 's reformist doctrines can thus be seen , not as an attempt to set out on the road to democracy , but as a means to strengthen the power of his own class , the aristocracy .	thus	thereby	be seen	as	such	then	also	this	by	show	there
a clear imperative thus confronts American progressives -- that intricate ( and frequently fragile ) web of communities comprised of people of color , feminists , gays and lesbians , the poor and working class , as well as ethnic whites who value ethnicity , indeed all who have been systematically disenfrancised and dehumanized under the once ascendant " traditional values " of pre-Civil Rights America .	thus	so	that	thereby	there	this	such	is	therefore
we struggle to think of any other minority group in society who would be so easily and conveniently stereotyped and are saddened that law abiding , genuine football supporters of both sexes , all ages and backgrounds who want to stand are thus thought of and portrayed as would be hooligans merely because they prefer to stand .	thus	as	likely	that	thereby	such	also	considered	not	so	therefore
the kind of control he exercises is thus likely to be limited to " passive " control such as inspection of produced goods and testing to insure that quality standards are being met .	thus	so	thereby	as	that	such	this	more	really	for	becoming
thus they can connect with " who found them " .	thus	so	as	therefore	thereby	that	this	and	how	such	likely
the experiment also helps us in understanding the language of dreams , and thus begins the process of interpretation .	thus	so	there	thereby	this	then	that	therefore	as	and so	as such
going to Court : civil Trial Procedure This pamphlet explains what happens when you go to court about civil cases involving negligence or damages .	civil	legal	law	lawful	public	commercial	private	government	human	judicial	social
with all due respect to our civil authorities and lawmakers , we are called to testify by word and action , to the essential truths of our faith .	civil	public	political	official	government	local	governmental	legal	state	lawful	administrative
it is contrary to the spirit of civil law , and to the natural working of economic law .	civil	public	legal	law	state	lawful	government	private	national	official	social
yes , we occasionally get into some heated discussions here , and the language can get a bit colorful at times , but in general , the posters are relatively civil and well-behaved .	civil	polite	respectable	gentle	sane	clean	respectful	moderate	cooperative	orderly	friendly
Lionel , Singapore Lebanon has overcome all adversities in the past , ranging from civil wars to Israeli invasion .	civil	human	public	militant	state	social	national	government	private	communal	police
this means combating corruption , building strong and accountable public sectors which have the necessary staff to deliver vital services , and ensuring that parliaments , civil society , and the media can monitor public spending and act as watchdogs against corruption .	civil	public	social	human	private	political	religious	general	government	community	law
truly classy people find a way to be polite , civil and courteous .	civil	polite	clean	sane	orderly	respectful	cooperative	friendly	honest	comfortable	professional
not just another period piece on Germany 's disturbing past , this film should have deep resonance for today 's movie fans who are concerned about civil and human rights .	civil	human	public	social	government	law	religious	private	moral	state	political
spontaneous gestures are a pie in the face of civil society .	civil	human	social	religious	political	public	civile	society	normal	modern	moral
since civil discourse in our country is increasingly lacking , and the word insanity in this context implies a lack of such civility , how can that be a good thing for anybody or the mark of a great president ? Eh , one episode , wha-evuh .	civil	social	human	public	liberal	moral	rational	normal	political	cultural	religious
the pulses were either short or long , representing the dots and dashes of Morse code .	pulses	beats	rhythms	pumps	sounds	waves	clicks	beeps	rhythm	movements	blows
the river has always been the pulse of the town , although the reasons have changed slightly over the years .	pulse	heart	energy	beat	buzz	life	hub	center	rhythm	drive	motor
non alcohol related questions & answers Q. I take a fair amount of exercise on a training machine , and my pulse is 110 at the end of the session .	pulse	beat	rhythm	heart rate	pressure	rate	speed	cardio	puff	pump	stress
most of the time , it lies hidden beneath the noise and confusion of our everyday lives , a quiet pulse that almost unconsciously drives us forward to this day and the next .	pulse	beat	rhythm	movement	sound	vibration	buzz	energy	thump	beep	flare
on examination the knee was found to be swollen , and distal limb pulses were absent .	pulses	beats	pumps	movements	rhythms	signals	rhythm	sounds	vibration	pumping	movement
sustained bass notes and ambient pulses keep things gently swirling .	pulses	beats	rhythms	sounds	movements	pumps	thumps	tones	motions	thump	rhythm
prevalence of different agro-ecological tracts has made it possible to grow a multitude of over 60 crops ranging from typical tropical ones to moderate temperate varieties including cereals such as rice , wheat . maize , millet , beans , pulses and oilseeds : industrial crops such as cotton , jute , rubber , sugar cane , toddy palm , tobacco and spices , and many others both edible and non-edible .	pulses	food	oils	meat	vegetables	fruit	nuts	dried	butter	flesh
it 's also present in adequate quantities in dairy products , eggs and nuts , as well as in combinations of foods such as pulses and grains .	pulses	food	fruit	protein	meat	nuts	eggs	butter	milk	beans	starches
but he could feel the whale was sensing him with sound pulses .	pulses	beats	beeps	rhythms	movements	pumps	clicks	rhythm	pulse	twists	strikes
she drank a great deal of coffee and had a rapid , thin pulse .	pulse	beat	rhythm	movement	twist	sound	throw	bounce	puff	thump	flare
go " He leaves and she sits down in the chair , looks over the figures and mutters softly to herself as she reaches for the mouse .	softly	gently	very softly	lightly	softer	pleasantly	kindly	very	very slowly	carefully	loud
the best small cars ride smoothly , even over uneven road surfaces , but are not so softly sprung that they wallow when turning , braking or accelerating .	softly	soft	loose	lightly	slightly	tight	loosely	gently	light	supple	loosly
it was falling on every part of the dark central plain , on the treeless hills , falling softly upon the bog of Allen and , farther westward , softly falling into the dark mutinous Shannon waves .	softly	quietly	lightly	mildly	slowly	gently	very	slightly	very softly	pleasantly	easily
it should not be that a son should remember his father for having tapped the table after a meal ... Smiling softly , he touched his knuckles to his lips .	softly	quietly	slowly	lightly	gently	slightly	pleasantly	very	kindly	very softly	loudly
finally she smiled softly and told him , " As a matter of fact I did .	softly	gently	slowly	lightly	slightly	very softly	pleasantly	kindly	nicely	much	quietly
the wood was softly polished , the bronze had a beautiful green	softly	lightly	gently	slightly	mildly	smoothly
that day , said the father softly with tears now rolling down his face , the boys from both teams helped bring a piece of true love and humanity into this world .	softly	slowly	gently	very	slightly	kindly	lightly	nicely	much	carefully	
and , hissing softly with the voice of fire , and brightening to a wrathful , terrible gold , the demon leapt forward to do battle with the Beast , even as it had promised me , in return for its freedom after cycles of captivity .	softly	quietly	mildly	lightly	gently	pleasantly	much	kindly	very softly	loudly	softer
Nia steps beside Rafe , her hands gripping softly on the straps of her backpack .	softly	quietly	slowly	gently	mildly	lightly	slightly	carefully	smoothly	delicately	much
in the front seat Stel and Dominic are chuckling softly at us and Dominic slides in a tape of sky-noise .	softly	mildly	quietly	lightly	slowly	gently	slightly	pleasantly	very	much	very softly
if we divide any number by 4 , we would get 1 or 2 or 3 , as the remainders .	remainders	leftovers	remains	rest	remainder	parts	last	maintenance	ends	extra	remaining
only one third of the young people questioned said that they had recently had a satiating meal . , The remainder could not remember when they last had one .	remainder	rest	last	other	few	maintenance	most	next	main	surplus	third
the majority of subjects , 90 percent , came from the metropolitan Seattle area , with the remainder coming from across the United States .	remainder	rest	surplus	last	other	remains	maintenance	end	addition	few	next
humor books , which are ephemeral , and appeal to a narrow audience , often go out of print quickly ; they are especially likely to turn up at remainder houses or remainder tables in bookstores .	remainder	leftover	rest	last	surplus	old	main	surviving	second
the remainder of the soup list evokes eastern Europe , comprising soljanka , a ruddy vegetable-based soup containing a significant fraction of some unfortunate animal ( $ 4.50 ) and a sweetish roasted beet soup ( $ 4 ) .	remainder	rest	last	main	other	end	mainstay	final	most	surplus	leftover
however , with only .14 of an inch falling the remainder Of the month , this left only 2.86 for the month , or .69 of an inch below normal .	remainder	end	rest	last	final	remains	left	maintenance	next	main	lack
JimFurtado - This thread is the sum of a remainder of an unbalanced equation inherent to the programming of the Primate .	remainder	part	leftover	rest	half	last	portion	piece	surplus	maintenance	seed
of course a whole number can be negative and we have to agree what we mean by the remainder in this case ; for example , what is the remainder of -12 when we divide it by 10 ?	remainder	rest	last	part	end	left	surplus	leftover	next	maintenance
cost : $ 1,990.00 for the eleven day trip , ( payable with a non- refundable deposit of $ 500 by July 31 , 2001 and the remainder by September 1 , 2001 ) .	remainder	payment	rest	balance	deposit	surplus	full	maintenance	complete	final payment	surrender
if there is one child then the first $ 20,000 would go to the widow or widower and the remainder would be divided equally , half to the child and half to the widow .	remainder	rest	surplus	extra	deposit	end	remaining	excess	left	leftover	amount
the rapid disintegration of apparently strong and united countries , and the bitter internal conflicts which usually followed , has made a real impact in Rangoon .	apparently	clearly	almost	really	probably	mostly	appearance	looks	simply	appearing	appears
for example in 1794 a man called Isaac Rooke was found apparently dead in a close near Nottingham .	apparently	probably	likely	clearly	almost	presumably	really	simply	mostly	nearly	undoubtedly
moreover , play seems not only inefficient because of its vigor ; it seems to be sometimes downright dangerous , exposing the organism to apparently unnecessary risks .	apparently	probably	clearly	simply	almost	likely	unexpected	obvious	really	mostly	seemingly
however , this apparently crushing blow early in a promising career took a strange twist .	apparently	probably	likely	almost	clearly	really	certainly	soon	mostly	simply	undoubtedly
the rest of the world is apparently not doing too differently or even better , whatever the latter may mean in consequence .	apparently	probably	likely	clearly	really	simply	almost	mostly	appears	appearance	seemingly
the chilling conclusion is that apparently fairly modest changes in initial conditions can produce huge differences in the final outcome .	apparently	seems	probably	it seems	it appears	really	simply	likely	almost	appears	certainly
 the system apparently requires nothing more than an Internet connection and a Web browser to use -- no software or hardware required .	apparently	probably	likely	mostly	seems	almost	simply	really	presumably	appears	appearance
the world has been apparently powerless to do anything about it .	apparently	seemingly	probably	almost	clearly	admittedly	likely	appearantly	simply	really	mostly
in those twenty years , the National Highway Traffic Safety Administration has apparently never deemed the location of the Malibu 's fuel system to be a problem .	apparently	probably	never	clearly	almost	likely	simply	really	appears	appearance	mostly
apparently you had to write in to the show requesting tickets at least 9 months in advance .	apparently	probably	it seems	really	seems	it appears	almost	maybe	somehow	appearance	perhaps
Finno-Ugrian languages , in the widest sense of the word , share a few core vocabulary items , though when critically examined , the number of satisfactory etymologies appears smaller than was thought earlier ( Janhunen 1981 ; Sammallahti 1988 ) .	earlier	longer	before	in the past	later	previous	back then	older	more recently	long ago	in the beginning
if you wish to collect your robes earlier you should contact the above number to arrange collection .	earlier	ahead	before	later	in advance	better	faster	now	early	longer	prior
it is possible that if he had gone earlier he may have recovered .	earlier	before	ahead	later	longer	previous	soon	in the past	shorter	more recently	further
finding it earlier would have saved me lots of time and made it easier to work with my architect .	earlier	before	later	ahead	better	early	in advance	soon	previous	further	longer
i came to this realization later than some older and more perceptive scientists , but , even so , earlier than many others .	earlier	before	ahead	soon	longer	shorter	inside	later	early	now	more
many countries have changed policies to allow investments that earlier might have been prohibited or been otherwise difficult .	earlier	before	previous	in the past	longer	previously	prior	later	soon	ahead	back then
earlier , during World War I , Hitler was an isolated human being , scorned for his strange pathetic ramblings .	earlier	before	previous	in the past	later	longer	prior	older	soon	ahead	shorter
i mentioned that I would be seeing this new Dr regarding counselling and psychology , Jan thinks it is a good idea and it would probably help me , as I 'd missed out earlier .	earlier	before	longer	later	previous	long ago	sometime	early	now	more recently	much
the key to Public Choice , as you said earlier , is common sense .	earlier	before	later	soon	ahead	longer	shortly	now	nearer	previous	sometime
we have measures in place to keep it that way , " spokeswoman Maeve O'Beirne said . [ The key point is whether the US should have acted a week earlier given the fact that France had imported 20,000 sheep from the UK during the critical period .	earlier	later	before	previous	more	instead	longer	early	better	prior	faster
do not be swayed by herd constraints -- know that you are working on another level entirely from the rest of the world .	entirely	completely	absolutely	wholly	incompletely	fully	totally	exclusively	whole	almost	independently
the prohibitive cost of heroin in Alice springs is keeping the drug off the streets but not entirely out of the town .	entirely	completely	wholly	fully	totally	absolutely	incompletely	almost	all	full	total
if you link to any such websites you will leave the Business essentials Website and do so entirely at your own risk .	entirely	completely	wholly	fully	absolutely	totally	incompletely	whole	full	total	in whole
usually , these test questions are based entirely on the material covered in the text .	entirely	completely	wholly	totally	whole	fully	absolutely	exclusively	incompletely	in whole	all
here are some of the principal sources for evidence in inductive arguments : 1 . In essays on literature , the evidence comes almost entirely from the text of the work you are evaluating , that is , from the words on the page .	entirely	completely	wholly	absolutely	fully	incompletely	totally	whole	exclusively	all	full
both schemes are funded entirely from General Revenue and non-contributory .	entirely	completely	wholly	included	exclusively	totally	fully	absolutely	incompletely	in whole	whole
